time,average,count,minimum,maximum,standard_deviation,standard_error
2011-02-01T00:00:00,-21.087296,40320,-34.09,-1.52,6.370823,0.03172745751185288
2011-03-01T00:00:00,-21.405424,44640,-33.11,-7.92,5.288553,0.02503080331266233
2011-04-01T00:00:00,-18.919096,41348,-32.23,-3.972,5.9126577,0.029077394334163124
2011-05-01T00:00:00,-5.8372064,43951,-21.51,2.438,5.333542,0.025440833071191243
2011-06-01T00:00:00,0.34137273,43199,-4.114,9.0,2.1767788,0.01047315307023599
2011-07-01T00:00:00,4.355704,44513,-0.637,17.59,2.8781402,0.013641700631101202
2011-08-01T00:00:00,5.2430367,44640,1.113,14.8,2.1743627,0.010291291703183469
2011-09-01T00:00:00,2.6949594,43200,-3.518,10.74,2.6802747,0.012895477782983292
2011-10-01T00:00:00,-4.1811643,43265,-14.4,0.455,2.9979787,0.014413192501871258
2011-11-01T00:00:00,-17.74126,43200,-30.67,-2.214,7.2885127,0.03506687311031605
2011-12-01T00:00:00,-23.181095,44427,-33.66,-14.3,3.9714122,0.018841760091322886
2012-01-01T00:00:00,-29.149828,44520,-42.12,-13.79,6.0193543,0.028528066094058172
2012-02-01T00:00:00,-24.812725,41760,-42.9,-11.35,8.00734,0.039183935047884005
2012-03-01T00:00:00,-30.991795,44640,-38.29,-16.28,4.064595,0.019237791316897533
2012-04-01T00:00:00,-15.430354,43200,-33.37,-7.37,5.8839746,0.0283092857632611
2012-05-01T00:00:00,-6.298441,43140,-24.26,1.999,6.065248,0.02920172412748825
2012-06-01T00:00:00,1.8503331,43200,-3.095,18.39,2.608349,0.012549425385675363
2012-07-01T00:00:00,5.3828497,44610,-2.269,19.23,3.9712567,0.018802337870947983
2012-08-01T00:00:00,7.0368247,44617,-1.571,18.0,4.216236,0.019960652832558
2012-09-01T00:00:00,1.4826789,42906,-3.132,6.946,1.6406083,0.007920377711728575
2012-10-01T00:00:00,-2.1778276,44640,-19.07,4.529,3.1715105,0.015010807475459995
2012-11-01T00:00:00,-14.228935,43200,-26.65,-1.979,5.6842833,0.027348520569234314
2012-12-01T00:00:00,-23.270962,44640,-35.75,-11.76,5.532046,0.026183257525970647
2013-01-01T00:00:00,-23.22375,44640,-30.88,-12.43,3.6615658,0.017330246808236506
2013-02-01T00:00:00,-28.270649,40291,-38.12,-21.33,3.1247213,0.015567083790401195
2013-03-01T00:00:00,-22.055214,44640,-36.85,-12.17,4.447244,0.021048874621834197
2013-04-01T00:00:00,-18.189928,43200,-31.77,-2.84,6.167244,0.02967216632526662
2013-05-01T00:00:00,-6.079522,44640,-18.78,2.933,5.7001553,0.0269789219660686
2013-06-01T00:00:00,1.9249877,43177,-6.621,17.74,3.7962177,0.018269424864706743
2013-07-01T00:00:00,4.741418,44598,-1.592,17.3,3.3294652,0.015765827916541283
2013-08-01T00:00:00,3.1244133,44633,-2.443,16.31,2.9191804,0.013817608834265156
2013-09-01T00:00:00,-1.0448676,43200,-13.95,6.314,2.924927,0.01407256157195014
2013-10-01T00:00:00,-3.4377089,44595,-16.17,1.174,2.6872857,0.012725379732157347
2013-11-01T00:00:00,-13.88065,43200,-28.57,1.499,5.996982,0.028852993569913193
2013-12-01T00:00:00,-19.104998,44640,-37.26,-1.527,8.311942,0.03934054901307937
2014-01-01T00:00:00,-21.948582,44617,-40.89,-6.83,6.192493,0.02931671728608049
2014-02-01T00:00:00,-22.471615,40272,-39.71,-3.633,8.301747,0.041368322612901916
2014-03-01T00:00:00,-20.621153,44640,-35.37,-4.929,5.4192786,0.025649528552180285
2014-04-01T00:00:00,-16.130632,43200,-35.72,-1.19,7.9087296,0.03805089280417541
2014-05-01T00:00:00,-3.4839451,44640,-12.47,2.658,3.2193627,0.015237293037518734
2014-06-01T00:00:00,-0.15781091,43200,-5.962,6.067,1.6402912,0.007891854782883966
2014-07-01T00:00:00,2.0600564,44594,-1.778,15.35,2.3079083,0.010928997676387463
2014-08-01T00:00:00,2.8123865,44640,-2.829,15.23,2.7438385,0.012986629791457467
2014-09-01T00:00:00,0.93468475,40259,-7.077,10.23,1.7333102,0.008638628679288574
2014-10-01T00:00:00,-5.7757154,41612,-16.6,73.38,3.3663173,0.016502348351975688
2014-11-01T00:00:00,-12.186552,43200,-24.78,0.2,5.7930565,0.027871856023324443
2014-12-01T00:00:00,-21.837341,44580,-32.7,-2.72,4.5556693,0.02157655771910384
2015-01-01T00:00:00,-23.490816,44580,-35.8,-7.6,5.1142364,0.024222042568445776
2015-02-01T00:00:00,-21.775883,40260,-36.3,-1.005,8.796109,0.043838302286821014
2015-03-01T00:00:00,-23.78829,44580,-38.82,-9.67,5.872634,0.027813964640971908
2015-04-01T00:00:00,-13.443944,43140,-28.38,-0.8,6.1872177,0.029788959063281086
2015-05-01T00:00:00,-1.6826721,44640,-16.15,10.44,4.571615,0.02163752471100867
2015-06-01T00:00:00,4.1713543,43200,-4.0,20.4,4.7863007,0.023028099783332298
2015-07-01T00:00:00,4.4876637,43200,-0.4,14.78,3.227182,0.015526786210918606
